PurchaseOrderID,OrderDate,ShipDate,VendorID,VendorName,ProductID,ProductName,OrderQty,UnitPrice,TotalAmount,ProductCategory,ProductSubcategory
96,2012-02-27,2012-03-07,1560,Capital Road Cycles,524,HL Spindle/Axle,550,14.12,7767.38,Uncategorized,Not Specified
97,2012-03-08,2012-03-17,1692,Carlson Specialties,492,Paint - Black,60,50.26,3015.81,Uncategorized,Not Specified
97,2012-03-08,2012-03-17,1692,Carlson Specialties,493,Paint - Red,60,57.15,3429.09,Uncategorized,Not Specified
97,2012-03-08,2012-03-17,1692,Carlson Specialties,494,Paint - Silver,60,53.2,3192.21,Uncategorized,Not Specified
97,2012-03-08,2012-03-17,1692,Carlson Specialties,495,Paint - Blue,60,63.69,3821.58,Uncategorized,Not Specified
97,2012-03-08,2012-03-17,1692,Carlson Specialties,496,Paint - Yellow,60,48.91,2934.54,Uncategorized,Not Specified
98,2012-03-08,2012-03-17,1696,Chicago City Saddles,913,HL Road Seat/Saddle,550,40.94,22516.73,Components,Saddles
98,2012-03-08,2012-03-17,1696,Chicago City Saddles,914,LL Touring Seat/Saddle,550,21.09,11601.98,Components,Saddles
98,2012-03-08,2012-03-17,1696,Chicago City Saddles,915,ML Touring Seat/Saddle,550,30.44,16741.73,Components,Saddles
98,2012-03-08,2012-03-17,1696,Chicago City Saddles,916,HL Touring Seat/Saddle,550,40.94,22516.73,Components,Saddles
99,2012-03-08,2012-03-17,1504,Chicago Rent-All,506,Reflector,60,9.2,551.88,Uncategorized,Not Specified
100,2012-03-08,2012-03-17,1544,Circuit Cycles,351,Front Derailleur Cage,550,5.78,3176.25,Uncategorized,Not Specified
100,2012-03-08,2012-03-17,1544,Circuit Cycles,352,Front Derailleur Linkage,550,1.16,635.25,Uncategorized,Not Specified
100,2012-03-08,2012-03-17,1544,Circuit Cycles,679,Rear Derailleur Cage,550,5.78,3176.25,Uncategorized,Not Specified
101,2012-03-08,2012-03-17,1530,Comfort Road Bicycles,507,LL Mountain Rim,550,23.39,12866.7,Uncategorized,Not Specified
101,2012-03-08,2012-03-17,1530,Comfort Road Bicycles,508,ML Mountain Rim,550,27.65,15205.58,Uncategorized,Not Specified
102,2012-03-08,2012-03-17,1508,"Compete Enterprises, Inc",355,Guide Pulley,550,1.37,750.75,Uncategorized,Not Specified
102,2012-03-08,2012-03-17,1508,"Compete Enterprises, Inc",940,HL Road Pedal,550,62.99,34644.23,Components,Pedals
103,2012-03-08,2012-03-17,1694,"Compete, Inc.",679,Rear Derailleur Cage,550,6.2,3407.25,Uncategorized,Not Specified
104,2012-03-08,2012-03-17,1624,Competition Bike Training Systems,507,LL Mountain Rim,550,22.17,12191.03,Uncategorized,Not Specified
104,2012-03-08,2012-03-17,1624,Competition Bike Training Systems,508,ML Mountain Rim,550,29.28,16106.48,Uncategorized,Not Specified
105,2012-03-08,2012-03-17,1548,Consumer Cycles,491,HL Nipple,3,19.98,59.94,Uncategorized,Not Specified
106,2012-03-08,2012-03-17,1598,Continental Pro Cycles,347,Flat Washer 8,3,36.97,110.91,Uncategorized,Not Specified
106,2012-03-08,2012-03-17,1598,Continental Pro Cycles,348,Flat Washer 5,3,34.87,104.61,Uncategorized,Not Specified
106,2012-03-08,2012-03-17,1598,Continental Pro Cycles,349,Flat Washer 7,3,39.14,117.43,Uncategorized,Not Specified
107,2012-03-08,2012-03-17,1658,Crowley Sport,935,LL Mountain Pedal,550,31.49,17319.23,Components,Pedals
107,2012-03-08,2012-03-17,1658,Crowley Sport,936,ML Mountain Pedal,550,48.29,26559.23,Components,Pedals
108,2012-03-08,2012-03-17,1536,Cruger Bike Company,380,Hex Nut 8,3,43.22,129.65,Uncategorized,Not Specified
108,2012-03-08,2012-03-17,1536,Cruger Bike Company,381,Hex Nut 9,3,47.49,142.47,Uncategorized,Not Specified
108,2012-03-08,2012-03-17,1536,Cruger Bike Company,382,Hex Nut 22,3,43.27,129.81,Uncategorized,Not Specified
108,2012-03-08,2012-03-17,1536,Cruger Bike Company,383,Hex Nut 23,3,47.54,142.63,Uncategorized,Not Specified
108,2012-03-08,2012-03-17,1536,Cruger Bike Company,384,Hex Nut 12,3,43.27,129.81,Uncategorized,Not Specified
109,2012-03-08,2012-03-17,1568,"Custom Frames, Inc.",479,Metal Plate 2,550,15.89,8737.58,Uncategorized,Not Specified
109,2012-03-08,2012-03-17,1568,"Custom Frames, Inc.",480,Metal Plate 1,550,11.67,6416.03,Uncategorized,Not Specified
109,2012-03-08,2012-03-17,1568,"Custom Frames, Inc.",481,Metal Plate 3,550,11.09,6098.4,Uncategorized,Not Specified
109,2012-03-08,2012-03-17,1568,"Custom Frames, Inc.",482,Metal Sheet 2,550,8.76,4816.35,Uncategorized,Not Specified
109,2012-03-08,2012-03-17,1568,"Custom Frames, Inc.",483,Metal Sheet 3,550,9.69,5330.33,Uncategorized,Not Specified
110,2012-03-08,2012-03-17,1648,Wide World Importers,402,Keyed Washer,3,47.47,142.41,Uncategorized,Not Specified
111,2012-03-08,2012-03-17,1646,Electronic Bike Repair & Supplies,512,HL Road Rim,550,34.98,19236.53,Uncategorized,Not Specified
112,2012-03-08,2012-03-17,1672,Expert Bike Co,406,External Lock Washer 5,3,43.27,129.81,Uncategorized,Not Specified
112,2012-03-08,2012-03-17,1672,Expert Bike Co,407,External Lock Washer 7,3,47.54,142.63,Uncategorized,Not Specified
113,2012-03-09,2012-03-18,1600,Federal Sport,525,LL Shell,550,2.32,1276.28,Uncategorized,Not Specified
114,2012-03-09,2012-03-18,1522,First National Sport Co.,526,HL Shell,550,3.64,2003.93,Uncategorized,Not Specified
115,2012-03-09,2012-03-18,1570,First Rate Bicycles,908,LL Mountain Seat/Saddle,550,21.09,11601.98,Components,Saddles
115,2012-03-09,2012-03-18,1570,First Rate Bicycles,909,ML Mountain Seat/Saddle,550,30.44,16741.73,Components,Saddles
115,2012-03-09,2012-03-18,1570,First Rate Bicycles,913,HL Road Seat/Saddle,550,40.94,22516.73,Components,Saddles
116,2012-03-09,2012-03-18,1516,Gardner Touring Cycles,356,LL Grip Tape,60,3.6,216.09,Uncategorized,Not Specified
116,2012-03-09,2012-03-18,1516,Gardner Touring Cycles,357,ML Grip Tape,60,3.98,238.77,Uncategorized,Not Specified
117,2012-03-09,2012-03-18,1506,Greenwood Athletic Company,935,LL Mountain Pedal,550,31.49,17319.23,Components,Pedals
117,2012-03-09,2012-03-18,1506,Greenwood Athletic Company,936,ML Mountain Pedal,550,48.29,26559.23,Components,Pedals
118,2012-03-09,2012-03-18,1626,Hill Bicycle Center,524,HL Spindle/Axle,550,12.97,7132.13,Uncategorized,Not Specified
119,2012-03-09,2012-03-18,1542,Hill's Bicycle Service,911,LL Road Seat/Saddle,550,21.09,11601.98,Components,Saddles
119,2012-03-09,2012-03-18,1542,Hill's Bicycle Service,912,ML Road Seat/Saddle,550,30.44,16741.73,Components,Saddles
120,2012-03-09,2012-03-18,1610,Hybrid Bicycle Center,910,HL Mountain Seat/Saddle,550,40.94,22516.73,Components,Saddles
121,2012-03-09,2012-03-18,1638,Inline Accessories,937,HL Mountain Pedal,550,62.99,34644.23,Components,Pedals
122,2012-03-09,2012-03-18,1582,Inner City Bikes,466,Lock Washer 6,3,45.42,136.27,Uncategorized,Not Specified
122,2012-03-09,2012-03-18,1582,Inner City Bikes,467,Lock Washer 13,3,43.32,129.97,Uncategorized,Not Specified
123,2012-03-09,2012-03-18,1510,International,462,Lower Head Race,3,47.68,143.04,Uncategorized,Not Specified
124,2012-03-09,2012-03-18,1526,International Bicycles,510,LL Road Rim,550,23.4,12872.48,Uncategorized,Not Specified
124,2012-03-09,2012-03-18,1526,International Bicycles,511,ML Road Rim,550,27.87,15326.85,Uncategorized,Not Specified
125,2012-03-09,2012-03-18,1644,International Sport Assoc.,527,Spokes,550,6.75,3713.33,Uncategorized,Not Specified
126,2012-03-09,2012-03-18,1680,Jackson Authority,938,LL Road Pedal,550,31.49,17319.23,Components,Pedals
126,2012-03-09,2012-03-18,1680,Jackson Authority,939,ML Road Pedal,550,48.29,26559.23,Components,Pedals
126,2012-03-09,2012-03-18,1680,Jackson Authority,509,HL Mountain Rim,550,36.28,19952.63,Uncategorized,Not Specified
127,2012-03-09,2012-03-18,1584,Trey Research,492,Paint - Black,60,50.75,3044.79,Uncategorized,Not Specified
127,2012-03-09,2012-03-18,1584,Trey Research,493,Paint - Red,60,58.26,3495.87,Uncategorized,Not Specified
127,2012-03-09,2012-03-18,1584,Trey Research,494,Paint - Silver,60,50.75,3044.79,Uncategorized,Not Specified
127,2012-03-09,2012-03-18,1584,Trey Research,495,Paint - Blue,60,62.93,3775.59,Uncategorized,Not Specified
127,2012-03-09,2012-03-18,1584,Trey Research,496,Paint - Yellow,60,49.65,2979.27,Uncategorized,Not Specified
128,2012-03-09,2012-03-18,1620,Lakewood Bicycle,523,LL Spindle/Axle,550,10.38,5711.48,Uncategorized,Not Specified
129,2012-03-14,2012-03-23,1666,Leaf River Terrain,425,Thin-Jam Lock Nut 2,3,45.58,136.74,Uncategorized,Not Specified
129,2012-03-14,2012-03-23,1666,Leaf River Terrain,426,Thin-Jam Lock Nut 15,3,43.48,130.44,Uncategorized,Not Specified
129,2012-03-14,2012-03-23,1666,Leaf River Terrain,427,Thin-Jam Lock Nut 16,3,47.75,143.26,Uncategorized,Not Specified
129,2012-03-14,2012-03-23,1666,Leaf River Terrain,428,Thin-Jam Lock Nut 5,3,43.48,130.44,Uncategorized,Not Specified
129,2012-03-14,2012-03-23,1666,Leaf River Terrain,429,Thin-Jam Lock Nut 6,3,41.38,124.14,Uncategorized,Not Specified
130,2012-03-14,2012-03-23,1592,Lindell,490,LL Nipple,3,12.72,38.15,Uncategorized,Not Specified
130,2012-03-14,2012-03-23,1592,Lindell,491,HL Nipple,3,19.94,59.82,Uncategorized,Not Specified
131,2012-03-14,2012-03-23,1618,Metro Sport Equipment,528,Seat Lug,3,38.16,114.47,Uncategorized,Not Specified
132,2012-03-14,2012-03-23,1612,"Midwest Sport, Inc.",505,Cone-Shaped Race,3,44.22,132.65,Uncategorized,Not Specified
133,2012-03-28,2012-04-06,1586,Mitchell Sports,938,LL Road Pedal,550,31.49,17319.23,Components,Pedals
133,2012-03-28,2012-04-06,1586,Mitchell Sports,939,ML Road Pedal,550,48.29,26559.23,Components,Pedals
134,2012-03-28,2012-04-06,1500,Morgan Bike Accessories,358,HL Grip Tape,60,6.98,418.95,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,379,Hex Nut 7,3,45.44,136.33,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,380,Hex Nut 8,3,41.17,123.51,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,381,Hex Nut 9,3,39.07,117.21,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,438,Lock Nut 5,3,47.68,143.04,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,439,Lock Nut 6,3,45.58,136.74,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,440,Lock Nut 16,3,49.85,149.56,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,441,Lock Nut 17,3,45.58,136.74,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,442,Lock Nut 7,3,43.48,130.44,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,443,Lock Nut 8,3,47.75,143.26,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,444,Lock Nut 9,3,43.48,130.44,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,445,Lock Nut 22,3,41.38,124.14,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,446,Lock Nut 23,3,45.65,136.96,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,447,Lock Nut 12,3,41.38,124.14,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,448,Lock Nut 13,3,39.28,117.84,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,449,Lock Nut 1,3,43.55,130.66,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,450,Lock Nut 10,3,39.28,117.84,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,451,Lock Nut 11,3,37.18,111.54,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,452,Lock Nut 2,3,41.45,124.36,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,453,Lock Nut 20,3,37.18,111.54,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,454,Lock Nut 21,3,47.52,142.57,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,455,Lock Nut 3,3,45.42,136.27,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,456,Lock Nut 14,3,49.7,149.09,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,457,Lock Nut 15,3,45.42,136.27,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,458,Lock Nut 4,3,43.32,129.97,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,459,Lock Nut 19,3,47.6,142.79,Uncategorized,Not Specified
135,2012-03-28,2012-04-06,1656,Mountain Works,460,Lock Nut 18,3,43.32,129.97,Uncategorized,Not Specified
136,2012-03-28,2012-04-06,1572,National Bike Association,356,LL Grip Tape,60,3.38,202.86,Uncategorized,Not Specified
136,2012-03-28,2012-04-06,1572,National Bike Association,357,ML Grip Tape,60,4.32,258.93,Uncategorized,Not Specified
137,2012-04-11,2012-04-20,1562,Norstan Bike Hut,380,Hex Nut 8,3,43.34,130.03,Uncategorized,Not Specified
137,2012-04-11,2012-04-20,1562,Norstan Bike Hut,381,Hex Nut 9,3,39.07,117.21,Uncategorized,Not Specified
137,2012-04-11,2012-04-20,1562,Norstan Bike Hut,382,Hex Nut 22,3,36.97,110.91,Uncategorized,Not Specified
137,2012-04-11,2012-04-20,1562,Norstan Bike Hut,383,Hex Nut 23,3,41.24,123.73,Uncategorized,Not Specified
137,2012-04-11,2012-04-20,1562,Norstan Bike Hut,384,Hex Nut 12,3,36.97,110.91,Uncategorized,Not Specified
137,2012-04-11,2012-04-20,1562,Norstan Bike Hut,385,Hex Nut 13,3,43.22,129.65,Uncategorized,Not Specified
138,2012-04-11,2012-04-20,1662,Northern Bike Travel,490,LL Nipple,3,12.36,37.08,Uncategorized,Not Specified
139,2012-04-11,2012-04-20,1682,"Premier Sport, Inc.",513,Touring Rim,550,39.2,21558.08,Uncategorized,Not Specified
140,2012-04-11,2012-04-20,1686,Pro Sport Industries,407,External Lock Washer 7,3,39.07,117.21,Uncategorized,Not Specified
140,2012-04-11,2012-04-20,1686,Pro Sport Industries,408,External Lock Washer 6,3,36.97,110.91,Uncategorized,Not Specified
140,2012-04-11,2012-04-20,1686,Pro Sport Industries,409,External Lock Washer 1,3,41.24,123.73,Uncategorized,Not Specified
141,2012-04-11,2012-04-20,1684,Professional Athletic Consultants,933,HL Road Tire,550,43.98,24191.48,Accessories,Tires and Tubes
141,2012-04-11,2012-04-20,1684,Professional Athletic Consultants,934,Touring Tire,550,38.15,20980.58,Accessories,Tires and Tubes
142,2012-04-11,2012-04-20,1534,Ready Rentals,425,Thin-Jam Lock Nut 2,3,45.58,136.74,Uncategorized,Not Specified
142,2012-04-11,2012-04-20,1534,Ready Rentals,426,Thin-Jam Lock Nut 15,3,43.48,130.44,Uncategorized,Not Specified
143,2012-04-11,2012-04-20,1614,"Reliance Fitness, Inc.",343,Flat Washer 2,3,49.75,149.25,Uncategorized,Not Specified
143,2012-04-11,2012-04-20,1614,"Reliance Fitness, Inc.",344,Flat Washer 9,3,45.48,136.43,Uncategorized,Not Specified
143,2012-04-11,2012-04-20,1614,"Reliance Fitness, Inc.",345,Flat Washer 4,3,43.38,130.13,Uncategorized,Not Specified
144,2012-04-11,2012-04-20,1588,Signature Cycles,931,LL Road Tire,550,34.35,18890.03,Accessories,Tires and Tubes
144,2012-04-11,2012-04-20,1588,Signature Cycles,932,ML Road Tire,550,39.24,21581.18,Accessories,Tires and Tubes
145,2012-04-11,2012-04-20,1622,Speed Corporation,345,Flat Washer 4,3,43.27,129.81,Uncategorized,Not Specified
145,2012-04-11,2012-04-20,1622,Speed Corporation,346,Flat Washer 3,3,47.54,142.63,Uncategorized,Not Specified
145,2012-04-11,2012-04-20,1622,Speed Corporation,347,Flat Washer 8,3,43.27,129.81,Uncategorized,Not Specified
145,2012-04-11,2012-04-20,1622,Speed Corporation,348,Flat Washer 5,3,41.17,123.51,Uncategorized,Not Specified
145,2012-04-11,2012-04-20,1622,Speed Corporation,349,Flat Washer 7,3,45.44,136.33,Uncategorized,Not Specified
146,2012-04-11,2012-04-20,1632,Sport Fan Co.,928,LL Mountain Tire,550,32.77,18023.78,Accessories,Tires and Tubes
146,2012-04-11,2012-04-20,1632,Sport Fan Co.,929,ML Mountain Tire,550,37.09,20397.3,Accessories,Tires and Tubes
146,2012-04-11,2012-04-20,1632,Sport Fan Co.,930,HL Mountain Tire,550,43.04,23671.73,Accessories,Tires and Tubes
147,2012-04-11,2012-04-20,1608,Sport Playground,332,Freewheel,550,10.82,5948.25,Uncategorized,Not Specified
148,2012-04-11,2012-04-20,1576,Superior Bicycles,948,Front Brakes,550,82.83,45558.98,Components,Brakes
148,2012-04-11,2012-04-20,1576,Superior Bicycles,907,Rear Brakes,550,82.83,45558.98,Components,Brakes
149,2012-04-11,2012-04-20,1590,SUPERSALES INC.,325,Decal 1,1250,0.21,262.5,Uncategorized,Not Specified
149,2012-04-11,2012-04-20,1590,SUPERSALES INC.,326,Decal 2,1250,0.21,262.5,Uncategorized,Not Specified
150,2012-04-11,2012-04-20,1514,Training Systems,320,Chainring Bolts,3,49.64,148.93,Uncategorized,Not Specified
150,2012-04-11,2012-04-20,1514,Training Systems,321,Chainring Nut,3,44.32,132.96,Uncategorized,Not Specified
150,2012-04-11,2012-04-20,1514,Training Systems,322,Chainring,60,28.7,1721.79,Uncategorized,Not Specified
151,2012-04-11,2012-04-20,1498,"Trikes, Inc.",930,HL Mountain Tire,550,42.51,23382.98,Accessories,Tires and Tubes
151,2012-04-11,2012-04-20,1498,"Trikes, Inc.",921,Mountain Tire Tube,550,5.59,3072.3,Accessories,Tires and Tubes
152,2012-04-11,2012-04-20,1674,Varsity Sport Co.,952,Chain,60,15.74,944.37,Components,Chains
153,2012-05-02,2012-05-11,1652,Victory Bikes,922,Road Tire Tube,550,6.53,3592.05,Accessories,Tires and Tubes
153,2012-05-02,2012-05-11,1652,Victory Bikes,923,Touring Tire Tube,550,6.18,3401.48,Accessories,Tires and Tubes
154,2012-05-02,2012-05-11,1578,"Vision Cycles, Inc.",317,LL Crankarm,550,29.58,16268.18,Uncategorized,Not Specified
154,2012-05-02,2012-05-11,1578,"Vision Cycles, Inc.",318,ML Crankarm,550,36.1,19854.45,Uncategorized,Not Specified
155,2012-05-02,2012-05-11,1538,Vista Road Bikes,928,LL Mountain Tire,550,32.25,17735.03,Accessories,Tires and Tubes
155,2012-05-02,2012-05-11,1538,Vista Road Bikes,929,ML Mountain Tire,550,36.56,20108.55,Accessories,Tires and Tubes
156,2012-05-02,2012-05-11,1556,West Junction Cycles,319,HL Crankarm,550,46.42,25531.28,Uncategorized,Not Specified
157,2012-05-30,2012-06-08,1554,WestAmerica Bicycle Co.,364,Thin-Jam Hex Nut 16,3,47.6,142.79,Uncategorized,Not Specified
157,2012-05-30,2012-06-08,1554,WestAmerica Bicycle Co.,365,Thin-Jam Hex Nut 5,3,43.32,129.97,Uncategorized,Not Specified
157,2012-05-30,2012-06-08,1554,WestAmerica Bicycle Co.,366,Thin-Jam Hex Nut 6,3,41.22,123.67,Uncategorized,Not Specified
157,2012-05-30,2012-06-08,1554,WestAmerica Bicycle Co.,367,Thin-Jam Hex Nut 3,3,45.5,136.49,Uncategorized,Not Specified
157,2012-05-30,2012-06-08,1554,WestAmerica Bicycle Co.,368,Thin-Jam Hex Nut 4,3,41.22,123.67,Uncategorized,Not Specified
157,2012-05-30,2012-06-08,1554,WestAmerica Bicycle Co.,369,Thin-Jam Hex Nut 13,3,39.12,117.37,Uncategorized,Not Specified
158,2012-05-30,2012-06-08,1688,Wood Fitness,2,Bearing Ball,3,41.92,125.75,Uncategorized,Not Specified
159,2012-05-30,2012-06-08,1580,"Litware, Inc.",1,Adjustable Race,3,50.26,150.79,Uncategorized,Not Specified
160,2012-05-30,2012-06-08,1496,Advanced Bicycles,365,Thin-Jam Hex Nut 5,3,43.48,130.44,Uncategorized,Not Specified
160,2012-05-30,2012-06-08,1496,Advanced Bicycles,366,Thin-Jam Hex Nut 6,3,41.38,124.14,Uncategorized,Not Specified
160,2012-05-30,2012-06-08,1496,Advanced Bicycles,367,Thin-Jam Hex Nut 3,3,45.65,136.96,Uncategorized,Not Specified
161,2012-05-30,2012-06-08,1494,Allenson Cycles,530,Seat Post,550,16.09,8847.3,Uncategorized,Not Specified
162,2012-05-30,2012-06-08,1650,American Bicycles and Wheels,4,Headset Ball Bearings,3,57.03,171.08,Uncategorized,Not Specified
163,2012-05-30,2012-06-08,1654,American Bikes,512,HL Road Rim,550,37.09,20397.3,Uncategorized,Not Specified
164,2012-05-30,2012-06-08,1664,Anderson's Custom Bikes,513,Touring Rim,550,26.6,14628.08,Uncategorized,Not Specified
165,2012-05-30,2012-06-08,1678,"Proseware, Inc.",317,LL Crankarm,550,27.06,14882.18,Uncategorized,Not Specified
165,2012-05-30,2012-06-08,1678,"Proseware, Inc.",318,ML Crankarm,550,33.58,18468.45,Uncategorized,Not Specified
165,2012-05-30,2012-06-08,1678,"Proseware, Inc.",319,HL Crankarm,550,46.06,25334.93,Uncategorized,Not Specified
166,2012-05-30,2012-06-08,1616,Aurora Bike Center,414,Internal Lock Washer 9,3,43.34,130.03,Uncategorized,Not Specified
166,2012-05-30,2012-06-08,1616,Aurora Bike Center,415,Internal Lock Washer 5,3,39.07,117.21,Uncategorized,Not Specified
166,2012-05-30,2012-06-08,1616,Aurora Bike Center,416,Internal Lock Washer 7,3,36.97,110.91,Uncategorized,Not Specified
166,2012-05-30,2012-06-08,1616,Aurora Bike Center,417,Internal Lock Washer 6,3,41.24,123.73,Uncategorized,Not Specified
167,2012-05-30,2012-06-08,1492,Australia Bike Retailer,432,Thin-Jam Lock Nut 13,3,39.12,117.37,Uncategorized,Not Specified
167,2012-05-30,2012-06-08,1492,Australia Bike Retailer,433,Thin-Jam Lock Nut 14,3,43.4,130.19,Uncategorized,Not Specified
167,2012-05-30,2012-06-08,1492,Australia Bike Retailer,434,Thin-Jam Lock Nut 7,3,39.12,117.37,Uncategorized,Not Specified
